"","request_id","site_location","storet_station","latitude","longitude","field_id","group_id","analysis","component","storet_parameter","result","remark","mdl","pql","units","test_comments","matrix","temperature","specificconductance","salinity","ph","dissolvedoxygen","sample_depth","batch_id","sample_id","preservation","reference_method","datetimestamp","receivetime","analyzetime"
"690","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-DI","Glyphosate",NA,1,"U",1,4,"ug/L","MDL for some parameters elevated due to matrix interference. Results confirmed in sample duplicate.  Refer to the Lab Analysis Report for an explanation of QC Codes.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375590",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-12 15:43:00
"691","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","BIOLOGY","ENT-24-QT","Enterococci-Quanti-Tray",31649,10,"UQ",10,10,"MPN/100 mL","Laboratory duplicate result is 10 U.  Precision data is unavailable due to the small amount of analyte in the QC sample.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375950",2142449,"ICE","Enterolert/QT",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-12 16:38:00
"692","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-TSS","TSS",530,13,"",3,10,"mg/L","","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P376327",2142478,"ICE","SM 2540 D-97",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-13 16:21:00
"693","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-TKN-F","Kjeldahl Nitrogen, filtered",623,0.4,"",0.16,0.4,"mg N/L","","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375693",2142486,"FILTER-H2SO4-ICE","EPA 351.2 Rev. 2.0",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-13 16:28:00
"694","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-DI","Acesulfame K",NA,0.1,"UJ",0.1,0.4,"ug/L","MDL for some parameters elevated due to matrix interference. Results confirmed in sample duplicate.  Refer to the Lab Analysis Report for an explanation of QC Codes.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375590",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-14 01:00:00
"695","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-DI","Endothall",NA,0.25,"UJ",0.25,1,"ug/L","MDL for some parameters elevated due to matrix interference. Results confirmed in sample duplicate.  Refer to the Lab Analysis Report for an explanation of QC Codes.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375590",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-14 01:00:00
"696","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-TKN","Kjeldahl Nitrogen",625,0.51,"",0.16,0.4,"mg N/L","","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375793",2142502,"ICE And H2SO4","EPA 351.2 Rev. 2.0",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-16 12:32:00
"697","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-NH3-F","Ammonia-N",608,0.014,"",0.002,0.005,"mg N/L","","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375974",2142486,"FILTER-H2SO4-ICE","EPA 350.1 Rev. 2.0",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-16 14:18:00
"698","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","BIOLOGY","CHL-MDFL-W","Chlorophyll-a, Modified Fluorometric",32211,6.1,"",0.15,0.45,"ug/L","","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P376015",2142410,"ICE","EPA 445.0 (mod)",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-17 10:27:00
"699","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-S-A-TP","Total-P",665,0.051,"",0.004,0.01,"mg P/L","","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375825",2142502,"ICE And H2SO4","EPA 365.1 Rev. 2.0",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-17 16:33:00
"700","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-DOC","Organic Carbon",681,5.5,"",1,2,"mg C/L","","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P376030",2142486,"FILTER-H2SO4-ICE","SM 5310 B-00",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-18 04:40:00
"701","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-21","Sucralose",99937,0.095,"",0.01,0.04,"ug/L","","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375590",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-18 09:45:00
"702","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-NO2NO3-F","NO2NO3-N",631,0.008,"I",0.004,0.01,"mg N/L","","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P376049",2142486,"FILTER-H2SO4-ICE","EPA 353.2 Rev. 2.0",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-18 11:23:00
"703","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","BIOLOGY","CHLSUITE-W","Chlorophyll-a, Corrected",32211,5.2,"",0.82,2.5,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P376133",2142393,"ICE","SM 10200 H (mod.)",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-18 13:14:00
"704","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","BIOLOGY","CHLSUITE-W","Chlorophyll-a, Uncorrected",32210,6.1,"",0.6,1.8,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P376133",2142393,"ICE","SM 10200 H (mod.)",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-18 13:14:00
"705","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","BIOLOGY","CHLSUITE-W","Phaeophytin-a",32218,1.2,"I",0.9,2.7,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P376133",2142393,"ICE","SM 10200 H (mod.)",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-18 13:14:00
"706","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-MS","2,4-D",39730,0.0027,"I",0.002,0.008,"ug/L","J - second source check standards for some analytes were not available for analysis.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375653",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-23 00:44:00
"707","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-MS","Acetaminophen",NA,0.008,"U",0.008,0.032,"ug/L","J - second source check standards for some analytes were not available for analysis.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375653",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-23 00:44:00
"708","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-MS","Acetamiprid",NA,0.002,"U",0.002,0.008,"ug/L","J - second source check standards for some analytes were not available for analysis.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375653",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-23 00:44:00
"709","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-MS","Afidopyropen",NA,0.002,"UJ",0.002,0.008,"ug/L","J - second source check standards for some analytes were not available for analysis.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375653",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-23 00:44:00
"710","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-MS","Bentazon",NA,0.003,"I",8e-04,0.0032,"ug/L","J - second source check standards for some analytes were not available for analysis.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375653",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-23 00:44:00
"711","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-MS","Benzovindiflupyr",NA,0.002,"UJ",0.002,0.008,"ug/L","J - second source check standards for some analytes were not available for analysis.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375653",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-23 00:44:00
"712","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-MS","Carbamazepine",NA,8e-04,"U",8e-04,0.0032,"ug/L","J - second source check standards for some analytes were not available for analysis.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375653",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-23 00:44:00
"713","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-MS","Clothianidin",NA,0.002,"U",0.002,0.008,"ug/L","J - second source check standards for some analytes were not available for analysis.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375653",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-23 00:44:00
"714","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-MS","Dinotefuran",NA,0.002,"U",0.002,0.008,"ug/L","J - second source check standards for some analytes were not available for analysis.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375653",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-23 00:44:00
"715","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-MS","Diuron",NA,0.002,"U",0.002,0.008,"ug/L","J - second source check standards for some analytes were not available for analysis.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375653",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-23 00:44:00
"716","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-MS","Fenuron",NA,0.016,"U",0.016,0.064,"ug/L","J - second source check standards for some analytes were not available for analysis.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375653",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-23 00:44:00
"717","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-MS","Fluridone",NA,8e-04,"U",8e-04,0.0032,"ug/L","J - second source check standards for some analytes were not available for analysis.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375653",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-23 00:44:00
"718","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-MS","Hydrocodone",NA,0.002,"U",0.002,0.008,"ug/L","J - second source check standards for some analytes were not available for analysis.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375653",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-23 00:44:00
"719","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-MS","Ibuprofen",NA,0.02,"U",0.02,0.08,"ug/L","J - second source check standards for some analytes were not available for analysis.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375653",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-23 00:44:00
"720","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-MS","Imazapyr",NA,0.058,"",0.004,0.016,"ug/L","J - second source check standards for some analytes were not available for analysis.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375653",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-23 00:44:00
"721","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-MS","Imidacloprid",NA,0.002,"U",0.002,0.008,"ug/L","J - second source check standards for some analytes were not available for analysis.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375653",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-23 00:44:00
"722","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-MS","Linuron",NA,0.004,"U",0.004,0.016,"ug/L","J - second source check standards for some analytes were not available for analysis.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375653",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-23 00:44:00
"723","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-MS","MCPP",NA,0.002,"U",0.002,0.008,"ug/L","J - second source check standards for some analytes were not available for analysis.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375653",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-23 00:44:00
"724","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-MS","Mandestrobin",NA,0.002,"UJ",0.002,0.008,"ug/L","J - second source check standards for some analytes were not available for analysis.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375653",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-23 00:44:00
"725","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-MS","Naproxen",NA,0.008,"U",0.008,0.032,"ug/L","J - second source check standards for some analytes were not available for analysis.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375653",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-23 00:44:00
"726","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-MS","Primidone",NA,0.004,"U",0.004,0.016,"ug/L","J - second source check standards for some analytes were not available for analysis.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375653",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-23 00:44:00
"727","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-MS","Pyraclostrobin",NA,0.002,"U",0.002,0.008,"ug/L","J - second source check standards for some analytes were not available for analysis.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375653",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-23 00:44:00
"728","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-MS","Thiamethoxam",NA,0.002,"U",0.002,0.008,"ug/L","J - second source check standards for some analytes were not available for analysis.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375653",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-23 00:44:00
"729","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-MS","Tolfenpyrad",NA,0.002,"U",0.002,0.008,"ug/L","J - second source check standards for some analytes were not available for analysis.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375653",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-23 00:44:00
"730","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.1","CHEMISTRY","W-E8321-MS","Triclopyr",NA,0.004,"U",0.004,0.016,"ug/L","J - second source check standards for some analytes were not available for analysis.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375653",2142591,"ICE","EPA 8321B",2019-12-10 10:56:00,2019-12-11 10:35:00,2019-12-23 00:44:00
"731","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.2","CHEMISTRY","W-PO4-F","O-Phosphate-P",671,0.028,"",0.004,0.01,"mg P/L","","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375637",2142495,"FILTER-ICE","EPA 365.1 Rev. 2.0",2019-12-10 10:58:00,2019-12-11 10:35:00,2019-12-11 13:15:00
"732","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.2","CHEMISTRY","W-NO2-F","Nitrite-N",613,0.002,"U",0.002,0.005,"mg N/L","","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375662",2142495,"FILTER-ICE","EPA 353.2 Rev. 2.0",2019-12-10 10:58:00,2019-12-11 10:35:00,2019-12-11 13:21:00
"733","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.2","CHEMISTRY","W-NO3-F","Nitrate-N",620,0.005,"I",0.004,0.01,"mg N/L","","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P376222",2142495,"FILTER-ICE","EPA 353.2 Rev. 2.0",2019-12-10 10:58:00,2019-12-11 10:35:00,2019-12-11 13:21:00
"734","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.2","CHEMISTRY","TURBIDITY","Turbidity",76,6,"",0.1,0.13,"NTU","","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375711",2142479,"ICE","EPA 180.1 Rev. 2.0",2019-12-10 10:58:00,2019-12-11 10:35:00,2019-12-11 17:15:00
"735","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.2","BIOLOGY","FCOLI-MF","Fecal Coliforms-Membrane Filter",31616,92,"Q",4,4,"cfu/100 mL","Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375955",2142438,"ICE","SM 9222 D",2019-12-10 10:58:00,2019-12-11 10:35:00,2019-12-12 14:01:00
"736","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.2","CHEMISTRY","W-TSS","TSS",530,13,"A",3,10,"mg/L","","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P376327",2142479,"ICE","SM 2540 D-97",2019-12-10 10:58:00,2019-12-11 10:35:00,2019-12-13 16:21:00
"737","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.2","CHEMISTRY","W-TKN-F","Kjeldahl Nitrogen, filtered",623,0.46,"",0.16,0.4,"mg N/L","","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375693",2142487,"FILTER-H2SO4-ICE","EPA 351.2 Rev. 2.0",2019-12-10 10:58:00,2019-12-11 10:35:00,2019-12-13 16:29:00
"738","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.2","CHEMISTRY","W-TKN","Kjeldahl Nitrogen",625,0.49,"",0.16,0.4,"mg N/L","","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375793",2142503,"ICE And H2SO4","EPA 351.2 Rev. 2.0",2019-12-10 10:58:00,2019-12-11 10:35:00,2019-12-16 12:33:00
"739","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.2","CHEMISTRY","W-S-A-TP","Total-P",665,0.051,"",0.004,0.01,"mg P/L","","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P375825",2142503,"ICE And H2SO4","EPA 365.1 Rev. 2.0",2019-12-10 10:58:00,2019-12-11 10:35:00,2019-12-17 16:34:00
"740","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.2","CHEMISTRY","W-DOC","Organic Carbon",681,5.4,"",1,2,"mg C/L","","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P376030",2142487,"FILTER-H2SO4-ICE","SM 5310 B-00",2019-12-10 10:58:00,2019-12-11 10:35:00,2019-12-18 03:59:00
"741","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.2","CHEMISTRY","W-NO2NO3-F","NO2NO3-N",631,0.006,"I",0.004,0.01,"mg N/L","","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P376049",2142487,"FILTER-H2SO4-ICE","EPA 353.2 Rev. 2.0",2019-12-10 10:58:00,2019-12-11 10:35:00,2019-12-18 11:24:00
"742","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.2","BIOLOGY","CHLSUITE-W","Chlorophyll-a, Corrected",32211,5.8,"",0.82,2.5,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P376133",2142394,"ICE","SM 10200 H (mod.)",2019-12-10 10:58:00,2019-12-11 10:35:00,2019-12-18 13:14:00
"743","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.2","BIOLOGY","CHLSUITE-W","Chlorophyll-a, Uncorrected",32210,6.9,"",0.6,1.8,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P376133",2142394,"ICE","SM 10200 H (mod.)",2019-12-10 10:58:00,2019-12-11 10:35:00,2019-12-18 13:14:00
"744","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.2","BIOLOGY","CHLSUITE-W","Phaeophytin-a",32218,1.4,"I",0.9,2.7,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P376133",2142394,"ICE","SM 10200 H (mod.)",2019-12-10 10:58:00,2019-12-11 10:35:00,2019-12-18 13:14:00
"745","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut1.2","CHEMISTRY","W-NH3-F","Ammonia-N",608,0.013,"",0.002,0.005,"mg N/L","","W-BRACKISH","18.8","44784","",6.44,"","1.2 m","P376274",2142487,"FILTER-H2SO4-ICE","EPA 350.1 Rev. 2.0",2019-12-10 10:58:00,2019-12-11 10:35:00,2019-12-18 13:30:00
"746","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.1","CHEMISTRY","W-PO4-F","O-Phosphate-P",671,0.023,"Q",0.004,0.01,"mg P/L","O-Phosphate-P: The sample expired prior to receipt.","W-BRACKISH","","","15 PPTh",NA,"","1.0 m","P375637",2142506,"FILTER-ICE","EPA 365.1 Rev. 2.0",2019-12-09 09:30:00,2019-12-11 10:35:00,2019-12-11 13:16:00
"747","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.1","CHEMISTRY","W-NO2-F","Nitrite-N",613,0.002,"UQ",0.002,0.005,"mg N/L","Nitrite-N:The sample expired prior to receipt.","W-BRACKISH","","","15 PPTh",NA,"","1.0 m","P375662",2142506,"FILTER-ICE","EPA 353.2 Rev. 2.0",2019-12-09 09:30:00,2019-12-11 10:35:00,2019-12-11 13:22:00
"748","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.1","CHEMISTRY","W-NO3-F","Nitrate-N",620,0.004,"IQ",0.004,0.01,"mg N/L","Nitrate-N: The sample expired prior to reciept.","W-BRACKISH","","","15 PPTh",NA,"","1.0 m","P376222",2142506,"FILTER-ICE","EPA 353.2 Rev. 2.0",2019-12-09 09:30:00,2019-12-11 10:35:00,2019-12-11 13:22:00
"749","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.1","CHEMISTRY","TURBIDITY","Turbidity",76,9,"Q",0.1,0.13,"NTU","The sample expired prior to receipt.","W-BRACKISH","","","15 PPTh",NA,"","1.0 m","P375711",2142504,"ICE","EPA 180.1 Rev. 2.0",2019-12-09 09:30:00,2019-12-11 10:35:00,2019-12-11 17:15:00
"750","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.1","CHEMISTRY","W-TSS","TSS",530,20,"",3,10,"mg/L","","W-BRACKISH","","","15 PPTh",NA,"","1.0 m","P376327",2142504,"ICE","SM 2540 D-97",2019-12-09 09:30:00,2019-12-11 10:35:00,2019-12-13 16:21:00
"751","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.1","CHEMISTRY","W-DOC","Organic Carbon",681,4.1,"",1,2,"mg C/L","","W-BRACKISH","","","15 PPTh",NA,"","1.0 m","P375849",2142505,"FILTER-H2SO4-ICE","SM 5310 B-00",2019-12-09 09:30:00,2019-12-11 10:35:00,2019-12-14 05:45:00
"752","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.1","CHEMISTRY","W-TKN-F","Kjeldahl Nitrogen, filtered",623,0.35,"I",0.16,0.4,"mg N/L","","W-BRACKISH","","","15 PPTh",NA,"","1.0 m","P375793",2142505,"FILTER-H2SO4-ICE","EPA 351.2 Rev. 2.0",2019-12-09 09:30:00,2019-12-11 10:35:00,2019-12-16 12:35:00
"753","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.1","CHEMISTRY","W-TKN","Kjeldahl Nitrogen",625,0.39,"I",0.16,0.4,"mg N/L","","W-BRACKISH","","","15 PPTh",NA,"","1.0 m","P375793",2142507,"ICE And H2SO4","EPA 351.2 Rev. 2.0",2019-12-09 09:30:00,2019-12-11 10:35:00,2019-12-16 12:36:00
"754","RQ-2019-12-02-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.1","CHEMISTRY","W-NH3-F","Ammonia-N",608,0.019,"",0.002,0.005,"mg N/L","","W-BRACKISH","","","15 PPTh",NA,"","1.0 m","P375975",2142505,"FILTER-H2SO4-ICE","EPA 350.1 Rev. 2.0",2019-12-09 09:30:00,2019-12-11 10:35:00,2019-12-16 14:31:00
